Finished,id,age,age_bin,MTurk_ID,group_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,new,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,cCases,2,416000,70
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,cCases,3,421000,70
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,aCases,1,460000,80
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,aCases,2,490000,70
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,aCases,3,530000,65
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,deaths,1,13500,80
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,deaths,2,15500,75
1,1075,31,middle,A82Q1HS5CPZ5I,g,95350,donald trump,6,10,80,70,70,80,70,65,80,75,75,366.505,0,100,100,5,393782,FALSE,deaths,3,18000,75
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,cCases,1,420000,21
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,cCases,2,450000,7
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,cCases,3,500000,2
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,aCases,1,500000,2
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,aCases,2,550000,2
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,aCases,3,600000,2
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,deaths,1,15000,1
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,deaths,2,15500,1
1,1076,35,middle,A66GVEZ7BBLH,g,95365,Donald Trump,6,8,21,7,2,2,2,2,1,1,1,445.681,0,88,87,5,393782,FALSE,deaths,3,16000,1
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,cCases,1,1500,73
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,cCases,2,6000,89
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,cCases,3,12000,88
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,aCases,1,2800,91
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,aCases,2,10000,78
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,aCases,3,52000,88
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,deaths,1,1800,93
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,deaths,2,5000,78
1,1077,30,middle,A37Y0IK0CSQ5N0,g,7066,Donald Trump,6,9,73,89,88,91,78,88,93,78,90,229.69,0,82,88,6,393782,TRUE,deaths,3,10000,90
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,cCases,1,440290,92
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,cCases,2,509455,92
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,cCases,3,579820,92
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,aCases,1,445290,71
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,aCases,2,514455,71
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,aCases,3,584820,71
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,deaths,1,15200,72
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,deaths,2,17600,73
1,1078,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,92,92,92,71,71,71,72,73,73,1826.546,0,100,100,6,393782,FALSE,deaths,3,18800,73
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,cCases,1,450000,85
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,cCases,2,510000,75
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,cCases,3,57500,60
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,aCases,1,455231,85
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,aCases,2,512144,80
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,aCases,3,590990,70
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,deaths,1,14000,85
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,deaths,2,17000,80
1,1079,32,middle,A30AX8LNHM35J0,g,74135,Donald Trump,6,10,85,75,60,85,80,70,85,80,75,211.452,0,100,100,6,393782,TRUE,deaths,3,19000,75
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,cCases,1,5000,17
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,cCases,2,50000,54
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,cCases,3,100000,71
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,aCases,1,50000,32
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,aCases,2,100000,61
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,aCases,3,1000000,79
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,deaths,1,1200,20
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,deaths,2,1700,62
1,1080,23,young,AK77EA1UZ8KJG,g,55768,Trump,6,10,17,54,71,32,61,79,20,62,67,66.822,0,81,73,2,393782,TRUE,deaths,3,2000,67
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,cCases,1,400,60
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,cCases,2,715,62
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,cCases,3,1000,59
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,aCases,1,300,31
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,aCases,2,400,30
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,aCases,3,800,33
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,deaths,1,10000,31
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,deaths,2,10000,36
1,1081,31,middle,A1QUNP6IYOQMZ5,g,40505,trump,6,10,60,62,59,31,30,33,31,36,43,167.455,0,80,87,7,393782,TRUE,deaths,3,10000,43
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,cCases,1,402000,79
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,cCases,2,405000,79
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,cCases,3,408000,81
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,aCases,1,425000,50
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,aCases,2,450000,50
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,aCases,3,475000,50
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,deaths,1,15000,59
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,deaths,2,25000,59
1,1082,40,middle,A1SS1WAVZAXY44,g,90262,Donald Trump,6,10,79,79,81,50,50,50,59,59,59,377.231,0,100,100,7,393782,FALSE,deaths,3,35000,59
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,cCases,1,480000,41
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,cCases,2,580000,29
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,cCases,3,680000,16
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,aCases,1,600000,20
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,aCases,2,650000,13
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,aCases,3,700000,8
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,deaths,1,19000,29
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,deaths,2,19500,18
1,1083,68,old,A3VO62XB3T2TLB,g,88007,trump,6,9,41,29,16,20,13,8,29,18,9,138.092,0,95,95,7,393782,FALSE,deaths,3,20000,9
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,cCases,1,460000,77
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,cCases,2,520000,81
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,cCases,3,600000,84
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,aCases,1,620000,44
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,aCases,2,680000,53
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,aCases,3,790000,45
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,deaths,1,15000,79
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,deaths,2,17000,80
1,1084,42,middle,A3NMQ3019X6YE0,g,37144,Donald Trump,6,10,77,81,84,44,53,45,79,80,76,278.747,0,79,76,6,393782,FALSE,deaths,3,20000,76
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,cCases,1,500000,35
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,cCases,2,600000,30
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,cCases,3,700000,25
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,aCases,1,700000,15
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,aCases,2,850000,10
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,aCases,3,1000000,5
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,deaths,1,15000,25
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,deaths,2,18000,20
1,1085,24,young,A17RFTJ869XGPQ,g,80031,Donald Trump,6,10,35,30,25,15,10,5,25,20,15,151.744,0,90,90,6,393782,FALSE,deaths,3,22000,15
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,cCases,1,500000,50
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,cCases,2,600000,40
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,cCases,3,750000,32
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,aCases,1,700000,52
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,aCases,2,800000,41
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,aCases,3,1000000,31
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,deaths,1,16000,60
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,deaths,2,20000,50
1,1086,66,old,A1X8YRYS8MBDWX,g,10308,Donald Trump,6,10,50,40,32,52,41,31,60,50,37,337.941,0,80,83,5,393782,FALSE,deaths,3,25000,37
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,cCases,1,340000,74
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,cCases,2,345000,76
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,cCases,3,350000,78
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,aCases,1,400000,88
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,aCases,2,450000,89
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,aCases,3,500000,84
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,deaths,1,12800,81
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,deaths,2,13000,73
1,1087,25,young,A2GJK2MDTHNQ6Q,g,76040,Donald Trump,6,10,74,76,78,88,89,84,81,73,77,212.495,0,43,100,3,393782,TRUE,deaths,3,13700,77
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,cCases,1,520000,90
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,cCases,2,750000,80
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,cCases,3,950000,70
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,aCases,1,750000,70
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,aCases,2,1000000,60
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,aCases,3,1400000,50
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,deaths,1,17000,80
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,deaths,2,25000,70
1,1088,53,middle,A8KX1HFH8NE2Q,g,94598,Donald Trump,6,10,90,80,70,70,60,50,80,70,60,145.2,0,100,100,7,393782,FALSE,deaths,3,30000,60
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,cCases,1,550000,79
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,cCases,2,800000,78
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,cCases,3,1000000,76
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,aCases,1,750000,87
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,aCases,2,1000000,85
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,aCases,3,1500000,68
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,deaths,1,20000,82
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,deaths,2,39000,70
1,1089,43,middle,A1ZSF0TMW419EK,g,78641,Trump,6,10,79,78,76,87,85,68,82,70,70,181.667,0,100,100,7,393782,FALSE,deaths,3,60000,70
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,cCases,1,400000,24
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,cCases,2,450000,31
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,cCases,3,500000,39
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,aCases,1,344555,45
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,aCases,2,455666,50
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,aCases,3,566666,58
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,deaths,1,20000,36
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,deaths,2,25000,40
1,1090,26,young,ARG392N6HWZCJ,g,78756,trump (still doesn't feel real that this psychopath is president),6,10,24,31,39,45,50,58,36,40,44,558.114,0,85,68,4,393782,FALSE,deaths,3,35000,44
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,cCases,1,180000,19
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,cCases,2,280000,19
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,cCases,3,310000,19
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,aCases,1,500000,19
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,aCases,2,100000,20
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,aCases,3,500000,39
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,deaths,1,30000,23
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,deaths,2,75000,24
1,1091,58,middle,A1DUPOUC9RNU4L,g,32789,Donald J. Trump,6,10,19,19,19,19,20,39,23,24,24,199.849,0,100,99,6,393782,TRUE,deaths,3,90000,24
1,1092,29,young,A133OFB7WTNKCP,g,20111,Donald Trump,6,6,60,90,88,74,63,63,73,82,69,147.658,0,93,73,6,393782,TRUE,cCases,1,25000,60
1,1092,29,young,A133OFB7WTNKCP,g,20111,Donald Trump,6,6,60,90,88,74,63,63,73,82,69,147.658,0,93,73,6,393782,TRUE,cCases,2,3432,90
1,1092,29,young,A133OFB7WTNKCP,g,20111,Donald Trump,6,6,60,90,88,74,63,63,73,82,69,147.658,0,93,73,6,393782,TRUE,cCases,3,4278,88
