Finished,id,age,age_bin,MTurk_ID,group_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,cCases,1,178300,63
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,cCases,2,278500,82
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,cCases,3,350800,84
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,aCases,1,282700,43
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,aCases,2,378600,53
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,aCases,3,458600,48
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,deaths,1,3200,44
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,deaths,2,5400,63
1,828,25,young,A2UWEI9PTEVNGC,ta,1001,Donald Trump,6,8,63,82,84,43,53,48,44,63,54,521.107,56,77,5,96968,FALSE,deaths,3,6345,54
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,cCases,1,3500,85
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,cCases,2,7000,90
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,cCases,3,12000,80
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,aCases,1,4000,70
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,aCases,2,10000,60
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,aCases,3,20000,60
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,deaths,1,350,75
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,deaths,2,700,80
1,829,49,middle,A3JLF0PPPYHS4N,ta,98686,Donald Trump,6,9,85,90,80,70,60,60,75,80,50,515.064,99,99,7,96968,TRUE,deaths,3,1500,50
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,cCases,1,120000,66
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,cCases,2,150000,56
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,cCases,3,180000,50
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,aCases,1,200000,49
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,aCases,2,400000,45
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,aCases,3,550000,35
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,deaths,1,1650,63
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,deaths,2,2400,62
1,832,28,young,A3APMO8WXVH1V0,ta,8620,Trump,6,10,66,56,50,49,45,35,63,62,50,125.293,75,74,5,96968,FALSE,deaths,3,3800,50
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,cCases,1,7,43
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,cCases,2,6,42
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,cCases,3,5,61
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,aCases,1,7,62
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,aCases,2,6,46
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,aCases,3,5,44
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,deaths,1,6,62
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,deaths,2,7,37
1,833,23,young,A3GIOM8AGKREJR,g,70422,Donald Turmp,6,4,43,42,61,62,46,44,62,37,38,37.569,81,87,6,96968,TRUE,deaths,3,6,38
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,cCases,1,110000,50
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,cCases,2,130000,50
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,cCases,3,160000,50
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,aCases,1,110000,57
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,aCases,2,120000,52
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,aCases,3,130000,53
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,deaths,1,1700,50
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,deaths,2,1900,50
1,834,28,young,AL36KBFL3ORCD,g,35601,Donald Trump,6,10,50,50,50,57,52,53,50,50,50,162.844,50,51,3,96968,FALSE,deaths,3,2100,50
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,cCases,1,100000,52
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,cCases,2,120000,43
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,cCases,3,130000,41
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,aCases,1,200000,30
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,aCases,2,250000,30
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,aCases,3,270000,29
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,deaths,1,2000,29
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,deaths,2,2300,29
1,835,45,middle,A1B5O1E2T429ET,g,78028,Donald Trump,6,10,52,43,41,30,30,29,29,29,28,197.191,100,100,4,96968,FALSE,deaths,3,2400,28
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,cCases,1,135684,36
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,cCases,2,188959,47
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,cCases,3,234596,47
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,aCases,1,450000,36
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,aCases,2,523000,38
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,aCases,3,690000,41
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,deaths,1,2200,32
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,deaths,2,2789,38
1,836,25,young,A3PC7DYXJW4I2Z,ta,65807,Trump,6,10,36,47,47,36,38,41,32,38,53,133.534,33,37,4,96968,FALSE,deaths,3,3625,53
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,cCases,1,120000,31
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,cCases,2,180000,20
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,cCases,3,250000,13
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,aCases,1,295000,10
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,aCases,2,300000,9
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,aCases,3,310000,9
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,deaths,1,2000,18
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,deaths,2,3000,14
1,839,32,middle,A2R6ZZXURYYVVV,ta,11520,Donald Trump,6,10,31,20,13,10,9,9,18,14,13,252.336,100,100,6,96968,FALSE,deaths,3,3500,13
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,cCases,1,132000,78
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,cCases,2,155000,66
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,cCases,3,170000,60
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,aCases,1,230000,75
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,aCases,2,300000,72
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,aCases,3,380000,70
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,deaths,1,15000,64
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,deaths,2,18000,67
1,840,23,young,AEOFJWOEXF94U,g,70535,donald trump,6,7,78,66,60,75,72,70,64,67,69,192.984,61,70,5,96968,FALSE,deaths,3,23000,69
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,cCases,1,100000,66
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,cCases,2,110000,54
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,cCases,3,125000,48
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,aCases,1,150000,28
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,aCases,2,200000,26
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,aCases,3,250000,19
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,deaths,1,1600,67
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,deaths,2,1850,57
1,841,30,middle,A37EV8RZ82WT8E,g,99207,Donald J. Trump,6,10,66,54,48,28,26,19,67,57,65,269.09,87,86,7,96968,FALSE,deaths,3,2250,65
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,cCases,1,150000,7
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,cCases,2,250000,6
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,cCases,3,500000,5
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,aCases,1,150000,5
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,aCases,2,250000,3
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,aCases,3,500000,2
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,deaths,1,1500,5
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,deaths,2,1900,2
1,842,23,young,A15XIKX3PI7SLK,ta,33165,Donald Trump,6,10,7,6,5,5,3,2,5,2,1,193.631,77,82,4,96968,FALSE,deaths,3,2200,1
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,cCases,1,24500,53
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,cCases,2,30000,72
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,cCases,3,45000,90
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,aCases,1,560,57
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,aCases,2,800,79
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,aCases,3,1500,89
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,deaths,1,500,37
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,deaths,2,1500,63
1,843,43,middle,A3080BMBBYP2N1,g,85252,Donald Trump,6,10,53,72,90,57,79,89,37,63,78,180.001,83,93,6,96968,TRUE,deaths,3,4000,78
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,cCases,1,1000,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,cCases,2,2000,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,cCases,3,3000,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,aCases,1,300,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,aCases,2,600,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,aCases,3,900,50
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,deaths,1,240,30
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,deaths,2,480,30
1,844,31,middle,A1YR9YD1H6CQWS,g,70548,Donald Trump,6,10,50,50,50,50,50,50,30,30,30,1014.288,50,50,5,96968,TRUE,deaths,3,720,30
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,cCases,1,110000,69
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,cCases,2,130000,63
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,cCases,3,170000,49
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,aCases,1,150000,32
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,aCases,2,200000,25
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,aCases,3,275000,19
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,deaths,1,2000,32
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,deaths,2,2500,27
1,845,58,middle,A3OB6REG5CGHK1,ta,73112,58,6,10,69,63,49,32,25,19,32,27,25,224.162,91,96,5,96968,FALSE,deaths,3,3100,25
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,cCases,1,1800,25
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,cCases,2,2300,20
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,cCases,3,2900,23
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,aCases,1,1900,9
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,aCases,2,2400,9
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,aCases,3,3000,8
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,deaths,1,300,9
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,deaths,2,600,7
1,846,26,young,A1G3KH4F058XY0,g,20003,donald trump,6,10,25,20,23,9,9,8,9,7,7,73.555,95,100,4,96968,TRUE,deaths,3,900,7
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,cCases,1,1500,67
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,cCases,2,500,60
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,cCases,3,1000,76
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,aCases,1,2500,65
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,aCases,2,500,59
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,aCases,3,2000,65
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,deaths,1,30000,71
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,deaths,2,15000,65
1,847,28,young,A28HDBWFTOID89,g,95670,Donald Trump,6,8,67,60,76,65,59,65,71,65,73,70.13,82,91,6,96968,TRUE,deaths,3,1500,73
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,cCases,1,97200,59
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,cCases,2,97400,63
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,cCases,3,98000,66
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,aCases,1,97000,37
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,aCases,2,97300,43
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,aCases,3,98000,51
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,deaths,1,1600,43
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,deaths,2,1800,47
1,849,27,young,A3V4940A748HMO,ta,84102,Donald trump,6,8,59,63,66,37,43,51,43,47,52,277.934,66,64,1,96968,FALSE,deaths,3,2000,52
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,cCases,1,1000,53
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,cCases,2,2000,59
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,cCases,3,3000,57
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,aCases,1,2000,25
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,aCases,2,3400,40
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,aCases,3,4400,57
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,deaths,1,2005,15
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,deaths,2,3948,30
1,850,47,middle,A1YS1V62IH2MET,g,36830,Donald Trump,6,9,53,59,57,25,40,57,15,30,79,101.446,43,47,4,96968,TRUE,deaths,3,4862,79
1,851,43,middle,A2Z6PZ1CYD8NQP,ta,27410,Donald Trump,6,9,69,53,53,70,68,67,72,70,69,370.595,90,95,7,96968,FALSE,cCases,1,110000,69
