"attention","effort","id","age","age_bin","MTurk_ID","group_id","rt_t","rt_g","rt_ta","prob_of_case","prob_of_hosp","prob_of_death","zip","Gender","gen_health","gen_anxiety","president","edu","edu_mom","start_en","prim_lng","num1","num2","num3","num4","num5","num6","num7","num8","num_mu","cons1","cons2","cons3","cons4","cons5","cons6","cons7","conserv_mu","know_someone","corona_news_1","corona_anxious_1","past_social_iso_1","futur_social_iso_1","risk1","risk2","risk3","risk4","risk5","risk6","risk_mu","time_to_stop_dist","max_new_cases","cCases_1_est","cCases_2_est","cCases_3_est","aCases_1_est","aCases_2_est","aCases_3_est","deaths_1_est","deaths_2_est","deaths_3_est","og_n","new_n","study","income_down_1","optimism_1","essential_worker","total_time","news","fox","new","trump"
6,8,473,20,"young","APGLKOY7JCTOV","g",NA,209.399,NA,19,10,4,7821,1,2,4,"Donald Trump",3,3,"2","English",-2.5,0.5,2.5,2.5,1.5,2.5,1.5,1.5,1.25,0,3,0,1,-2,0,1,0.428571428571429,1,71,91,82,86,-1,2,2,-3,2,2,0.666666666666667,6,2000,1e+05,105000,110000,102000,110000,117000,2000,4000,6500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,474,40,"middle","AQM940W1VBAG6","t",447.203,NA,NA,30,10,5,15123,2,3,2,"Donald Trump",4,2,"0","English",1.5,1.5,1.5,2.5,1.5,2.5,2.5,1.5,1.875,3,-1,3,-3,-3,-3,3,-0.142857142857143,0,75,60,80,80,-2,2,0,-1,-1,-1,-0.5,7,10000,120000,160000,190000,230000,320000,4e+05,1800,2000,2100,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,475,31,"middle","A182N7RLXGSCZG","g",NA,183.411,NA,60,47,29,11373,2,2,3,"Donald Trump",5,5,"1","English",1.5,1.5,2.5,1.5,0.5,0.5,-1.5,1.5,1,-1,-2,-2,3,1,2,0,0.142857142857143,0,68,82,48,63,1,1,0,2,-2,1,0.5,7,5000,1e+05,150000,2e+05,2e+05,3e+05,4e+05,2000,3000,4000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,477,33,"middle","AQC8WQHV3U67X","g",NA,207.941,NA,10,2,1,25143,2,1,1,"Donald Trump",5,5,"3","english",-0.5,-0.5,-0.5,-1.5,0.5,-0.5,0.5,0.5,-0.25,-2,-2,2,1,-2,1,1,-0.142857142857143,0,72,32,75,75,0,1,1,-1,-1,1,0.166666666666667,6,3200,102000,103000,105000,102000,104500,107000,1490,1495,1495,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,478,65,"old","AMHUDJ44HF1ZH","ta",NA,NA,278.365,40,40,40,46140,2,2,2,"Donald Trump",4,2,"4","English",1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.25,-4,0,0,-4,-4,4,4,-0.571428571428571,0,85,100,99,100,1,1,1,-1,-1,-1,0,7,35000,5e+05,1500000,5e+06,1e+06,5e+06,1e+07,5000,15000,50000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,479,31,"middle","A35BY30TC8WCL4","g",NA,104.3,NA,13,3,1,91206,2,3,1,"Donald Trump",3,3,"0","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,4,-4,2,-3,4,-1,4,0.857142857142857,0,5,7,92,94,2,2,2,2,2,2,2,5,5e+05,5e+05,1500000,2500000,5e+06,1.5e+07,2.5e+07,5000,15000,25000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,480,53,"middle","A3ROQ06884CV1P","g",NA,167.53,NA,0,0,0,60640,2,2,1,"Donald Trump",3,3,"2","English",2.5,2.5,2.5,2.5,-0.5,0.5,-1.5,0.5,1.125,2,-2,0,0,0,0,0,0,0,76,0,72,73,-1,0,0,1,0,0,0,3,300,1e+05,120000,140000,110000,135900,145000,1900,2200,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,481,29,"young","AVU1N78F92K93","ta",NA,NA,198.096,1,1,1,3811,2,2,2,"Trump",4,4,"0","English",-1.5,-2.5,-2.5,-2.5,1.5,2.5,2.5,1.5,-0.125,0,1,-3,-1,-1,-3,0,-1,0,95,31,100,100,2,-2,-2,-2,-2,-2,-1.33333333333333,7,50000,165000,2e+05,250000,4e+05,5e+05,6e+05,3000,4050,6000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,482,59,"middle","A1N8TKTLXV92QR","g",NA,254.821,NA,10,5,1,67208,2,2,1,"Donald Trump",6,3,"0","English",0.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2,2,-4,-4,-2,-4,-4,2,-2,0,91,16,75,80,0,-1,-1,0,2,1,0.166666666666667,7,2500,11500,15000,22000,14000,22000,29000,1700,2200,3100,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,483,36,"middle","A2868HFLIU4V0C","ta",NA,NA,302.922,20,10,5,13090,1,2,2,"Donald Trump",2,2,"1","English",-2.5,-2.5,-2.5,-2.5,-0.5,-0.5,1.5,0.5,-1.125,-2,-4,0,-3,-3,0,-3,-2.14285714285714,0,100,15,100,100,-1,-2,-2,-2,-2,-2,-1.83333333333333,6,1.9,106437,172546,213592,128437,190546,268592,1753,3651,10061,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,485,30,"middle","AQZM81DMVPHW5","t",44.154,NA,NA,71,76,75,85005,2,2,1,"Donald Trump",5,5,"2","English",1.5,0.5,1.5,0.5,0.5,1.5,-0.5,1.5,0.875,2,-2,-3,2,-3,2,3,0.142857142857143,0,78,68,82,79,1,2,1,0,-2,1,0.5,4,350,2,4,6,2,4,6,2,4,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,486,42,"middle","A2GSLJEIPG3QD9","g",NA,191.549,NA,58,65,55,91770,2,2,3,"Donald Trump",5,5,"2","English",1.5,2.5,2.5,2.5,1.5,1.5,-1.5,2.5,1.625,-4,4,-2,-4,1,-3,4,-0.571428571428571,0,97,91,84,87,-2,1,1,-1,-2,1,-0.333333333333333,7,5000,101527,112329,127473,102894,114277,131642,16041,18933,24129,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,487,27,"young","A3I643CTTXSUY9","ta",NA,NA,262.402,65,20,2,3784,1,3,4,"Donald Trump",6,5,"From birth","English",1.5,1.5,2.5,1.5,2.5,2.5,2.5,2.5,2.125,-4,-4,0,-3,-4,-3,-4,-3.14285714285714,1,85,100,95,95,-2,-3,-2,-3,1,-1,-1.66666666666667,6,NA,150000,5e+05,1500000,5e+05,2e+06,5e+06,5000,10000,20000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,488,40,"middle","A133QG754CGS3I","g",NA,107.663,NA,7,4,0,60634,2,1,1,"Trump",4,4,"2","english",0.5,2.5,2.5,2.5,1.5,1.5,0.5,1.5,1.625,-4,4,4,4,0,4,0,1.71428571428571,0,100,12,100,100,4,-1,-1,4,3,4,2.16666666666667,6,500,99000,110000,115000,1e+05,115000,125000,1999,2500,3500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,490,46,"middle","A2UO0QSC0AAOIW","g",NA,56.49,NA,49,61,47,77995,2,3,3,"donald trump",3,2,"05","english",0.5,1.5,2.5,0.5,1.5,0.5,-0.5,1.5,1,1,-1,-1,1,1,0,-2,-0.142857142857143,1,50,64,40,27,1,2,1,2,-4,2,0.666666666666667,4,1500,68,319,2183,1,15,48,20,100,250,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,491,55,"middle","A3F4BE229KYG3S","ta",NA,NA,346.092,51,10,1,90032,1,3,2,"Donald Trump",3,2,"13","Japanese",2.5,2.5,2.5,2.5,2.5,1.5,1.5,2.5,2.25,1,4,-1,-3,0,1,0,0.285714285714286,0,100,100,90,91,-2,-2,-1,-2,0,-2,-1.5,7,10000,140000,175000,2e+05,450000,6e+05,7e+05,2000,2500,2800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,492,57,"middle","AVWLRXLCI0FH8","t",217.726,NA,NA,1,1,1,54027,1,3,2,"Trump",5,5,"0","English",0.5,-0.5,1.5,0.5,-1.5,1.5,2.5,1.5,0.75,4,4,4,4,4,4,4,4,0,92,52,100,95,0,-2,-1,0,2,1,0,3,2500,105000,116000,120000,115000,128000,132000,1500,1560,1575,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,493,34,"middle","A11BACV6DY5S8M","ta",NA,NA,137.276,16,2,0,48060,1,2,3,"Donald Trump",5,2,"0","English",2.5,2.5,2.5,2.5,1.5,1.5,1.5,2.5,2.125,-4,-3,4,-3,-4,2,-4,-1.71428571428571,0,94,86,86,89,1,-1,2,2,2,1,1.16666666666667,5,24000,135000,240000,350000,175000,4e+05,670000,1600,2200,2600,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,494,23,"young","A274V7TN4K4ICV","ta",NA,NA,111.261,11,5,1,13037,1,2,2,"Donald Trump",2,3,"5","English",-2.5,-2.5,-1.5,-1.5,1.5,-1.5,1.5,0.5,-0.75,2,2,1,2,1,0,2,1.42857142857143,0,19,8,55,61,1,0,1,1,0,0,0.5,3,40,10000,10500,10600,10400,10600,10650,2000,2050,2060,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,495,25,"young","A3I1W58P6SIV26","g",NA,336.26,NA,10,2,1,15626,1,1,2,"Donald Trump",2,3,"1","English",2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,2.125,-4,-4,4,-4,-4,2,-4,-2,0,97,29,99,100,-3,-1,-3,-3,-2,-3,-2.5,6,75,1700,2800,5600,2000,3000,6000,150,300,450,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,496,34,"middle","A2MKXI4KCRRI7Y","ta",NA,NA,168.709,1,0,0,78258,2,1,1,"Donald Trump",6,6,"0","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1,4,3,4,4,1,2.71428571428571,0,80,0,100,100,2,0,-2,-2,2,0,0,2,17000,112000,132000,147000,1120000,1320000,1470000,1611,1811,2011,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,497,27,"young","AKC9H6IX5YCG4","g",NA,168.991,NA,10,2,1,62225,2,3,2,"Donald Trump",3,4,"0","English",0.5,1.5,1.5,2.5,1.5,1.5,2.5,1.5,1.625,2,3,1,-1,0,2,2,1.28571428571429,0,71,38,92,95,0,1,1,2,2,2,1.33333333333333,5,800,5000,7000,10000,15000,21000,28000,30,50,80,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,498,53,"middle","A1MF8IRLW6YRF7","g",NA,240.041,NA,20,20,10,58103,2,3,2,"Donald Trump",5,3,"2","English",-2.5,-2.5,-0.5,1.5,-2.5,-2.5,2.5,-0.5,-0.875,1,4,4,-1,4,-3,-3,0.857142857142857,0,41,96,80,95,-3,-2,-3,1,-2,-2,-1.83333333333333,4,100,99867,110000,140000,125000,140000,160000,2500,3500,5500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,7,499,24,"young","A2AY62U3WNMJ8N","ta",NA,NA,255.451,4,0,0,97405,1,1,1,"trump",5,3,"1","english",1.5,1.5,2.5,2.5,2.5,2.5,1.5,2.5,2.125,3,2,4,4,0,-4,2,1.57142857142857,0,19,20,80,80,-1,-1,-1,-1,1,-1,-0.666666666666667,5,50000,2e+05,5e+05,7e+05,3e+05,9e+05,1300000,5000,10000,14000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,500,47,"middle","A1B9H14AV44C0G","g",NA,440.401,NA,51,50,25,13206,1,2,2,"Donald Trump",5,2,"birth","English",0.5,0.5,1.5,1.5,1.5,1.5,2.5,1.5,1.375,-2,-3,2,-3,-2,-1,-2,-1.57142857142857,0,90,60,80,80,1,1,1,1,-2,-1,0.166666666666667,5,5000,170000,240000,310000,2e+05,270000,340000,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,501,48,"middle","AW1QY7Q83DYCJ","t",235.315,NA,NA,10,1,1,95630,2,2,2,"Donald Trump",6,6,"Birth","English",2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,2,3,3,-4,4,4,3,3,2.28571428571429,1,95,40,81,83,1,-1,0,0,2,2,0.666666666666667,3,15000,160000,280000,380000,240000,460000,720000,2850,5800,8100,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,502,56,"middle","A10249252O9I20MRSOBVF","g",NA,529.744,NA,1,0,0,43228,1,1,1,"Trump",2,2,"1","English",-1.5,0.5,1.5,0.5,-0.5,0.5,0.5,0.5,0.25,-2,-3,3,4,-3,0,-2,-0.428571428571429,0,40,7,100,100,-1,-1,-1,-1,2,0,-0.333333333333333,6,800,120120,150133,250555,225000,475900,630500,2200,3100,4500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,504,30,"middle","A17PLZB0NQQJ1K","ta",NA,NA,217.826,20,10,1,60014,1,3,3,"Donald Trump",5,3,"1","English",0.5,0.5,-1.5,1.5,2.5,2.5,2.5,2.5,1.375,-1,-1,-3,1,-1,-3,0,-1.14285714285714,0,60,80,20,10,1,-1,-2,-1,1,-2,-0.666666666666667,3,1200,120000,180000,2e+05,150000,2e+05,250000,2000,2200,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,505,60,"middle","AHMHG8491PRQW","ta",NA,NA,287.346,15,5,1,27810,1,1,2,"Donald Trump",5,2,"1","English",-0.5,-0.5,-0.5,-0.5,1.5,1.5,-1.5,1.5,0.125,4,4,4,4,4,4,4,4,0,30,25,75,75,-3,-3,-3,-3,1,-3,-2.33333333333333,5,500,120000,150000,175000,130000,170000,185000,1800,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,506,27,"young","AEY18P11JRSWQ","ta",NA,NA,122.648,55,71,43,90003,1,4,4,"Donald trump",5,3,"Native","English",-0.5,-1.5,0.5,0.5,-0.5,1.5,0.5,-1.5,-0.125,-1,0,-1,-1,-2,-1,0,-0.857142857142857,1,58,49,75,52,-2,2,4,1,-2,0,0.5,4,NA,75000,90000,90000,48,255,477,1,50,300,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,507,25,"young","A3MGQJM5IXD0J7","g",NA,170.881,NA,1,1,1,98111,2,2,2,"Donald Trump",3,3,"1","english",-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0,0,2,0,0,0,0,1,0.428571428571429,0,51,31,88,81,-1,-1,-3,2,-1,2,-0.333333333333333,2,5000,200,500,800,100,250,300,3,6,8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,508,34,"middle","A1FKRZKU1H9YFC","g",NA,158.364,NA,41,76,70,14450,1,4,2,"Trump",6,2,"1","English",-1.5,-0.5,0.5,2.5,2.5,2.5,2.5,2.5,1.375,-4,-4,-2,-4,-2,-2,-4,-3.14285714285714,1,100,100,100,100,0,-2,2,0,-1,2,0.166666666666667,7,5000,120000,250000,5e+05,3e+05,6e+05,1e+06,2500,6600,9000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,509,30,"middle","ASZBND3G5UYJG","g",NA,149.668,NA,84,78,84,10001,2,2,4,"Donald Trump",5,5,"2","ENGLISH",2.5,1.5,1.5,2.5,1.5,2.5,0.5,2.5,1.875,3,-4,-3,4,-3,2,3,0.285714285714286,1,73,85,76,84,-3,-2,-3,-2,2,-3,-1.83333333333333,5,10,350,700,900,2000,3000,4000,300,800,1000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,510,40,"middle","A2XKVWHXJV0HWZ","t",183.999,NA,NA,0,0,0,90015,1,1,1,"donald trump",5,5,"1","English",0.5,-1.5,1.5,2.5,0.5,-0.5,2.5,2.5,1,-4,4,4,-4,4,-4,-4,-0.571428571428571,0,0,9,100,100,1,1,2,0,-2,-2,0,7,20,1e+05,110000,120000,1e+05,112000,115000,1700,1900,2100,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,511,24,"young","A9YN0N476F6PR","t",163.255,NA,NA,1,1,1,77040,2,3,4,"Donald Trump",3,1,"1","English",2.5,2.5,2.5,2.5,0.5,2.5,2.5,2.5,2.25,1,0,4,0,1,0,1,1,0,100,100,100,100,-3,-3,-3,-3,1,-3,-2.33333333333333,2,1000,150000,2e+05,250000,150000,2e+05,250000,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,512,24,"young","A32HFMZVTLF1JG","t",136.647,NA,NA,50,69,7,29630,2,1,2,"donald trump",5,5,"0","english",1.5,1.5,2.5,1.5,1.5,0.5,-2.5,1.5,1,2,0,2,-3,2,3,3,1.28571428571429,0,89,12,87,34,-2,2,4,2,-2,0,0.666666666666667,7,650,99000,102000,107000,109000,156000,170000,112000,178000,193000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,513,25,"young","A1M9DKI1CPKKTC","t",117.424,NA,NA,1,1,1,703,1,1,1,"trump",5,4,"2","english",-0.5,0.5,-0.5,-0.5,0.5,-0.5,-0.5,1.5,0,2,3,4,4,4,4,4,3.57142857142857,0,47,1,7,2,0,1,-3,1,-1,-2,-0.666666666666667,2,4500,98500,1e+05,102000,40000,40500,41500,1250,1377,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,514,60,"middle","A3H7LONGSJ9384","g",NA,375.438,NA,1,0,0,87901,2,2,2,"Donald Trump",5,2,"1","English",0.5,1.5,2.5,2.5,1.5,2.5,2.5,2.5,2,0,-4,-4,-4,-4,-4,-4,-3.42857142857143,0,70,80,90,95,-2,-2,-2,-2,0,-2,-1.66666666666667,5,3e+06,120000,150000,180000,360000,6e+05,1e+06,1800,2100,2400,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,516,61,"old","A3PJULJUIY8GQL","g",NA,269.156,NA,30,50,50,89117,1,2,2,"Donald Trump",5,6,"5","English",0.5,0.5,1.5,1.5,1.5,2.5,2.5,2.5,1.625,-2,-3,0,2,-2,0,-2,-1,0,81,61,82,89,-1,0,1,1,2,1,0.666666666666667,5,200,1e+06,1500000,2e+06,1e+06,1500000,2e+06,1700,2600,3700,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,517,45,"middle","ABOEYY9Y0PFRI","ta",NA,NA,201.094,5,3,1,39307,1,2,2,"Donald Trump",5,3,"0","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,1.5,2.25,2,2,-1,4,2,1,4,2,0,80,74,80,80,1,-1,0,0,1,1,0.333333333333333,5,10000,99000,103000,105000,1e+05,104000,106000,1700,1800,1900,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,518,49,"middle","A2Y4UMAUYJM9GK","ta",NA,NA,278.521,9,4,1,32763,2,3,3,"Donald Trump",5,6,"1","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,2.5,2.375,-4,-4,2,-4,-4,-4,-4,-3.14285714285714,1,100,74,100,100,2,-2,0,4,3,1,1.33333333333333,6,2000,250000,5e+05,1250000,255000,7e+05,2e+06,2500,4000,6000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,519,51,"middle","AJ3CE3PZMTP6","ta",NA,NA,314.781,20,1,0,24015,2,2,2,"Donald Trump",5,5,"1","english",1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.75,4,4,4,4,4,4,4,4,0,100,9,86,86,0,2,2,2,-1,1,1,4,1e+06,2e+05,3e+05,325000,4e+05,6e+05,650000,2400,3600,4500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,520,30,"middle","A1BAPMRIU7SGSP","t",187.401,NA,NA,19,5,1,90275,1,2,3,"Trump",5,2,"0","English",-1.5,-0.5,-0.5,-0.5,0.5,1.5,2.5,1.5,0.375,-4,-4,-4,4,-2,0,-4,-2,0,89,69,91,97,-1,-2,-1,-1,1,-1,-0.833333333333333,5,2500,12000,140000,180000,120000,140000,180000,1750,2000,2300,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,521,26,"young","A179ZHXZN38RX7","t",254.811,NA,NA,60,33,21,44109,1,2,4,"Donald Trump",6,5,"0, I've been learning English since birth","English",1.5,1.5,2.5,0.5,2.5,2.5,2.5,2.5,2,-2,2,-2,-3,-4,-3,-2,-2,0,92,100,87,92,-2,-3,-2,-2,0,-3,-2,6,6e+06,2e+05,6e+05,2e+06,6e+05,2e+06,6e+06,4500,11500,28250,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,6,522,60,"middle","ATXBM4MLZHUCO","t",830.913,NA,NA,44,66,68,890421,1,4,3,"donald drump",5,5,"60","60",0.5,-0.5,0.5,1.5,0.5,-0.5,-0.5,-0.5,0.125,2,-3,2,-2,-2,2,1,0,1,70,77,64,56,-1,0,-1,1,1,0,0,5,52163,95411,98555,99555,65222,75224,85552,1600,1700,1800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,523,51,"middle","A3NUSJFX5ORZT7","ta",NA,NA,638.099,1,1,1,33549,1,2,2,"Donald Trump",3,2,"1 years old","English",-1.5,-2.5,0.5,2.5,-0.5,-2.5,-1.5,-0.5,-0.75,-2,-4,4,4,-4,-2,-4,-1.14285714285714,0,85,30,95,95,-2,-2,-2,-2,-2,-2,-2,5,1500,98551,191916,220000,1e+05,2e+05,289000,1860,2200,2800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,6,524,22,"young","A2FGKL0TBQLSL5","g",NA,132.306,NA,64,48,60,52136,2,3,2,"Donald Trump",5,3,"english","english",-0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.125,0,-1,1,1,-1,-1,4,0.428571428571429,0,36,55,42,50,0,1,-1,1,0,-1,0,4,5,3,5,6,2,3,5,3,5,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,525,22,"young","A2QOF0PRJ2H280","ta",NA,NA,125.301,14,17,17,28607,1,2,2,"Donald Trump",5,5,"0","English",-0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.125,-3,-4,-1,-3,-1,-3,-3,-2.57142857142857,0,16,67,4,8,0,0,0,0,0,0,0,4,1000,1e+05,110000,115000,150000,175000,2e+05,1300,1500,1700,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,527,71,"old","A2Q6692Z44JOBI","ta",NA,NA,148.461,30,3,1,80526,2,2,1,"Donald Trump",5,1,"1","English",1.5,1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.75,3,4,3,4,1,2,4,3,0,94,81,94,96,-1,-1,-1,-1,0,0,-0.666666666666667,7,2000,150000,195000,250000,2e+05,3e+05,4e+05,1600,1900,2200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,529,48,"middle","A3EGZJ3AXN3NFT","g",NA,181.331,NA,11,3,0,29673,1,2,3,"Trump",5,5,"2","English",0.5,-0.5,-0.5,-0.5,2.5,-1.5,2.5,2.5,0.625,-2,-3,2,1,0,-1,-2,-0.714285714285714,0,93,17,29,30,-3,-3,1,0,0,-2,-1.16666666666667,5,85,10000,14000,17000,10000,16000,20000,1500,1700,1900,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,530,41,"middle","A1CFMY4CEYOM8Y","t",904.86,NA,NA,9,8,6,43935,2,1,2,"Donald Trump",4,4,"0","English",0.5,1.5,1.5,1.5,-2.5,2.5,2.5,1.5,1.125,-3,-2,0,-1,-4,2,-2,-1.42857142857143,0,72,58,62,95,2,-3,1,4,2,-2,0.666666666666667,6,39500,173000,252500,342000,153000,217000,299600,1810,2310,2982,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,531,53,"middle","A1H4RXFUNZGXIT","t",248.601,NA,NA,32,5,1,29576,1,3,3,"Donald Trump",3,5,"0","English",1.5,1.5,1.5,1.5,1.5,2.5,1.5,2.5,1.75,-3,-4,3,-1,-3,0,-3,-1.57142857142857,0,70,80,70,76,1,1,0,2,2,0,1,5,10000,250000,1e+06,2e+06,450000,1500000,3e+06,4500,15000,30000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,532,58,"middle","AM0QVBV8L6QCJ","ta",NA,NA,130.645,1,2,1,2111,2,1,3,"Donald  Trump",6,2,"4","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-3,-2,-4,-3,-3,-3,-3,-3,1,97,49,87,85,2,2,2,2,1,2,1.83333333333333,2,500,1e+05,105000,110000,1e+05,105000,110000,1550,1750,1960,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,533,46,"middle","A3OV174HQJIJK8","t",131.412,NA,NA,10,5,5,91768,2,3,2,"Donald Trump",4,3,"0","English",-0.5,1.5,2.5,2.5,1.5,2.5,2.5,1.5,1.75,1,4,-3,3,-1,0,1,0.714285714285714,0,50,90,70,70,4,4,4,4,3,4,3.83333333333333,2,1000,125000,150000,2e+05,150000,175000,210000,1600,2000,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,534,41,"middle","A7CL4N9GN2X4I","t",208.643,NA,NA,50,25,10,32837,2,2,2,"Donald Trump",5,2,"1","English",2.5,2.5,2.5,2.5,2.5,-1.5,-2.5,1.5,1.25,-4,-4,1,3,-4,-2,-3,-1.85714285714286,0,80,50,85,90,1,-1,1,1,2,1,0.833333333333333,5,200,160000,2e+05,250000,4e+05,450000,5e+05,1600,2000,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,536,30,"middle","A2EVTBJG1Z9TCP","g",NA,77.072,NA,33,17,0,60631,2,4,1,"Donald Trump",5,5,"1","English",-0.5,-0.5,-1.5,0.5,-0.5,0.5,-1.5,-0.5,-0.5,0,3,3,3,1,3,0,1.85714285714286,0,46,72,78,52,-1,2,0,-1,1,-2,-0.166666666666667,4,1000,2e+05,3e+05,5e+05,150000,2e+05,3e+05,2000,4000,6000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,537,34,"middle","A2AFAWJX5LTUVN","t",425.664,NA,NA,5,2,2,78259,1,2,4,"Donald J Trump",5,5,"1","English",0.5,1.5,2.5,1.5,1.5,2.5,2.5,2.5,1.875,-4,-4,0,3,-2,2,-4,-1.28571428571429,0,81,91,91,93,-2,-2,-1,-2,1,-2,-1.33333333333333,5,5000,116361,135755,155148,150000,2e+05,5e+05,1772,2068,2363,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,539,42,"middle","A332S5HG3XL6TE","t",132.595,NA,NA,9,1,1,11665,1,2,1,"Donald Trump",5,6,"0","English",-1.5,-1.5,-1.5,-1.5,1.5,2.5,2.5,1.5,0.25,-1,-1,2,0,-2,-2,-2,-0.857142857142857,1,82,50,90,90,0,1,1,1,1,1,0.833333333333333,4,1000,120000,150000,180000,2e+05,220000,250000,2000,2400,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,540,33,"middle","A1CW0W7Q2NLDDJ","ta",NA,NA,597.576,15,15,2,92543,2,3,1,"trump",4,2,"3","English",-0.5,-0.5,-0.5,2.5,2.5,2.5,1.5,2.5,1.25,-1,-2,4,0,1,-1,-1,0,0,50,13,100,100,-1,-2,-1,0,2,1,-0.166666666666667,4,1500,120000,5e+05,1e+06,2e+05,1e+06,2e+06,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
